"Player_Name","player_team","Games","PositionType","kicks","handballs","disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","contested_possessions","uncontested_possessions","brownlow_votes","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","intercept_marks","pressure_acts","ruck_contests","score_launches","spoils"
"Rory Laird","Adelaide",84,"Defender",14.21,14.26,28.48,78.51,0.11,0.08,0,2.55,4.54,2.35,1.46,2.65,1.06,0.64,8.6,19.26,0.36,0.25,0.05,1.38,0.12,0.26,84.79,0.39,1.05,4.42,375.77,4.86,7.08,0.13,0.27,1.04,0.06,0,7.21,9.93,0.12,7.19,0,1.13,11.15,0,1.33,0.89
"Tom Lynch","Adelaide",69,"Forward",12.39,7.2,19.59,70.17,1.01,0.71,0,1.74,0.64,2.96,0.88,2.48,0.67,0.58,6.62,12.86,0.1,0.7,1.03,0.71,0.1,0.68,85.35,0.23,0.65,6.67,304.16,3.81,1.97,0.43,0.03,0.1,1.74,0.51,3.49,8.14,1.55,5.12,0,0.3,10.88,0.03,0.86,0.45
"David Mackay","Adelaide",67,"Interchange",9.93,6.78,16.7,73.99,0.24,0.25,0,2.81,2.4,2.6,0.93,2.16,0.57,0.69,4.64,12.16,0,0.04,0.18,1.61,0.57,0.25,79.58,0.15,0.79,4.01,313.54,3.09,3.18,0.15,0.28,0.6,0.15,0.01,8.75,6.66,0.25,3.61,0,0.54,15.45,0,0.87,1.07
"Elliott Himmelberg","Adelaide",19,"Forward",5.32,4.47,9.79,66.42,0.95,0.79,4.16,2.42,0.32,1.47,0.95,1.58,0.95,0.58,5.58,4.42,0,1.11,1.05,1.47,0.11,0.26,83.84,0.32,0.63,4.21,143.37,2.05,1.11,0.58,0.05,0.11,2.63,0.42,3.32,2.84,1.11,3.21,1.32,0.21,10.16,11.47,0.95,1.11
"Ben Keays","Adelaide",30,"Midfield",8.1,7.63,15.73,72.13,0.33,0.37,0,3.6,1.27,2.23,2.1,2.37,0.53,1.03,6.67,9.13,0,0.07,0.33,0.83,0,0.33,83.1,0.63,1.47,3.63,191.97,3.47,2.27,0.5,0.1,0.17,0.43,0.03,8.5,4.6,0.7,5.33,0,0.27,18.47,0,0.6,0.3
"Jake Kelly","Adelaide",80,"Interchange",8.25,6.15,14.4,82.99,0.01,0.01,0,2.52,1.94,0.82,0.26,1.75,0.6,0.8,4.49,9.64,0,0.42,0,3.49,0.05,0.08,85.66,0,0.25,2.1,163.99,2.02,5,0,0.49,2.31,0.04,0,6.86,6.76,0.04,3.46,0,1.04,9.3,0,0.64,3.2
"Andrew McPherson","Adelaide",9,"Defender",6.22,6.44,12.67,77.44,0,0,0,1.67,1.89,0.89,0.22,1.44,0.67,0.22,5.11,7.67,0,0.56,0,1.78,0,0.11,72.89,0,0.22,2.33,158.89,2.78,4.89,0,0.22,1.33,0,0,6,4.44,0.11,3.78,0,1.22,7.33,0,1,1.33
"Rory Sloane","Adelaide",70,"Midfield",11.4,11.1,22.5,69.17,0.59,0.34,0,6.29,1.3,3.89,5.67,3.26,2.03,1.19,12.33,10.5,0.47,0.4,0.4,2.59,0.09,0.41,78.84,2.11,3.56,5.7,314.54,4.24,3.36,0.97,0.1,0.3,0.44,0.16,11.43,6.8,1.01,7.63,0,0.56,23.5,0.04,1.9,1.1
"Daniel Talia","Adelaide",78,"Defender",6.91,5.27,12.18,79.67,0,0,0,1.86,2.44,0.71,0.17,1.41,0.64,0.64,4.82,7.17,0,0.73,0,8.04,0,0.03,89.81,0.03,0.13,1.5,160.1,2,5.96,0.03,0.96,4.71,0.03,0,5.38,5.27,0,3.31,0,1.64,6.64,0.03,0.87,7.51
"Kyle Hartigan","Adelaide",62,"Defender",6.63,4.15,10.77,77,0,0,0.03,1.29,2.45,0.63,0.11,2.06,0.76,0.76,3.58,7.1,0,0.5,0,5.05,0.02,0,87.5,0,0.11,1.32,152.45,2.23,5.06,0,0.94,3.24,0.05,0.02,5.48,4.85,0,2.27,0.02,1.71,6.52,0.03,0.63,4.55
"Shane McAdam","Adelaide",13,"Forward",6.08,3.31,9.38,63.08,0.92,0.92,0,2.92,0.31,1.69,0.08,1.54,0.85,0.69,4.62,4.77,0,1.08,1.23,0.69,0.08,0.31,77,0,0.08,3.77,158.23,2.08,1,1.31,0,0,1.54,0.31,3.46,3.38,1.08,2.69,0,0.23,11.38,0,0.15,0.54
"Reilly O'Brien","Adelaide",35,"Ruck",6.66,7.86,14.51,61.71,0.06,0.2,30.29,4.14,1.17,1.91,3,3.17,1.49,1.34,8.91,5.77,0.09,1.63,0.14,2.51,0,0.14,85.94,0.83,2.17,3.54,146.46,2.74,3.34,0.43,0.26,0.91,1.23,0.46,7.14,3.09,0.4,4.2,8.26,1.8,13.86,69.06,2.06,1.8
"Taylor Walker","Adelaide",73,"Forward",8.11,3.84,11.95,63.41,1.89,1.14,0.07,1.64,0.07,3.05,0.23,2.66,0.96,1.18,5.88,6.38,0.21,1.37,1.78,1.7,0.01,0.78,85.78,0,0.22,5.97,249.51,2.95,0.82,0.95,0.01,0.05,4.33,1.59,2.07,4.75,1.56,3.26,0.01,0.08,10.62,0.44,0.36,1.25
"Tyson Stengle","Adelaide",16,"Forward",5.69,3.69,9.38,66.75,0.94,0.69,0,2.25,0.12,1.56,0.56,1.75,0.69,1,4.06,5.25,0,0.06,0.56,0.69,0.06,0.69,76.56,0.19,0.38,3.69,144.75,1.94,1.19,0.88,0,0,1,0.19,3.31,3.56,1.06,3.06,0,0.06,12.69,0,0.44,0.31
"Brodie Smith","Adelaide",63,"Defender",13.25,7.24,20.49,72.9,0.43,0.43,0,2.3,3.71,3.52,0.98,2.94,0.37,0.73,5.65,13.51,0.05,0.29,0.17,2.17,0.68,0.32,81.25,0.25,0.78,4.62,484.76,4.87,4.78,0.16,0.19,0.97,0.08,0.03,7.22,8.94,0.27,4.7,0,1.11,12.24,0.02,1.43,1.7
"Chayce Jones","Adelaide",23,"Interchange",4.87,4.3,9.17,66.52,0.39,0.39,0,2,0.61,1.74,1.3,2.09,0.96,0.87,4.87,4.74,0,0.22,0.39,0.78,0.04,0.22,75.96,0.52,0.78,2.74,150.48,2.22,1.17,0.26,0,0.04,0.3,0.04,5.91,2.39,0.7,3.52,0,0.09,13.74,0,0.78,0.57
"Brandon Zerk-Thatcher","Essendon",11,"Defender",5.09,3.36,8.45,74.27,0,0.18,0,1,1.36,0.18,0,1.27,0.45,0.64,2.55,5.73,0,0.27,0.09,4,0.09,0,86.82,0,0,1.27,85.64,0.91,2.82,0,1.27,2.91,0,0,3.82,3.91,0.09,1.82,0,0.64,5.36,0,0.36,3.73
"Max Gawn","Melbourne",73,"Ruck",9.26,6.49,15.75,68.6,0.34,0.33,39.34,2.45,1.56,2.52,3.47,2.89,1.99,1.34,8.81,6.97,0.55,1.99,0.55,3.62,0,0.26,85.71,1.05,2.41,5.21,207.49,2.92,3.71,0.32,0.16,0.89,1.19,0.37,4.19,5.62,0.26,3.9,13.53,1.86,8.6,67.08,3.16,3.05
"Michael Hibberd","Melbourne",72,"Defender",12.24,7.6,19.83,73.93,0.04,0.06,0,1.4,4.62,2.08,0.47,2.62,0.9,0.57,5.54,13.54,0.11,0.42,0.01,3.08,0.18,0.15,83.54,0.12,0.33,2.86,402.72,4.5,6.01,0.01,0.49,2.03,0,0,5.28,8.81,0.03,4.17,0,1.32,7.19,0,0.93,2.62
"Alex Neal-Bullen","Melbourne",65,"Forward",9.14,6.68,15.82,64.42,0.86,0.57,0,4.31,0.62,2.71,1.4,2.46,0.66,0.55,5.88,10.17,0.05,0.09,0.75,0.88,0.06,0.75,78.12,0.34,1.05,5.26,229.83,3.32,1.65,1.03,0.02,0.02,0.42,0.06,7.38,5.22,1.54,4.58,0,0.11,21.94,0,0.75,0.29
"Clayton Oliver","Melbourne",86,"Midfield",10.26,18.57,28.83,71.71,0.27,0.22,0.01,6.41,1.59,3.92,6.64,4.12,1.17,1.45,15.52,13.62,0.43,0.19,0.23,1.07,0.12,0.58,81.47,2.51,4.12,5.72,302.36,4.26,3.65,1.01,0.01,0.05,0.14,0.05,10.51,5.97,1.7,11.07,0,0.33,23.52,0.08,1.79,0.28
"Christian Petracca","Melbourne",85,"Forward",10.14,9.99,20.13,67.06,0.96,0.67,0.11,2.91,0.6,3.8,2.78,3.25,0.69,0.88,10.47,10.15,0.06,0.6,0.95,1.05,0.07,0.82,85.01,0.94,1.82,6.18,307.25,4.29,2.46,0.85,0,0.02,1.48,0.61,4.74,5.84,2.26,7.81,0.02,0.14,15.71,0.45,1.06,0.51
"Kysaiah Pickett","Melbourne",14,"Forward",4.43,3.36,7.79,65.64,0.5,0.93,0,2.5,0.07,1.57,0.5,2.36,0.36,1.29,4.71,3.14,0,0.07,0.36,0.79,0.21,0.43,75.64,0,0.5,3.07,135.86,2.14,1.93,1.07,0,0,0.43,0,2.43,2.21,1.14,4.07,0,0.07,14.79,0,0.57,0.29
"Trent Rivers","Melbourne",9,"Defender",8.33,5.33,13.67,74.89,0.22,0.22,0,1.44,2.33,1.22,0.56,2,1.22,0.44,4.78,8.11,0,0.56,0,1.22,0.11,0.11,79,0.11,0.44,1.78,193.22,3.22,4.78,0,0.22,0.56,0,0,6.67,5.89,0.22,3.22,0,1.11,9,0,0.89,0.78
"Steven May","Melbourne",60,"Defender",12.87,4.38,17.25,77.35,0.1,0.12,0.08,1.27,4.98,0.78,0.18,2.67,0.73,0.78,4.58,9.53,0.05,0.9,0.05,6.68,0.32,0.02,89.72,0,0.18,2.18,332.72,3.65,6.43,0.03,0.8,3.67,0.13,0.05,4.62,9.75,0.02,2.87,0.02,2.28,5.93,0.1,1.22,6.28
"Jake Lever","Melbourne",56,"Defender",9.29,4.54,13.82,79.05,0.02,0.02,0.02,1.45,3.2,1.27,0.09,2.18,1.02,0.7,5.79,8.3,0.04,0.93,0.02,6.14,0.16,0.05,88.73,0,0.09,2.09,236.29,2.79,7.96,0,0.52,2.2,0.04,0,6.54,7.07,0.02,3.62,0,2.88,8.2,0.02,1.16,5.41
"Bayley Fritsch","Melbourne",61,"Forward",10,4.98,14.98,70.8,0.97,0.85,0,1.89,1.44,2.38,0.52,2.2,0.87,0.62,5.13,9.85,0.07,0.8,1.3,1.82,0.13,0.51,81.69,0.1,0.43,4.66,280,2.87,3.03,0.44,0.16,0.36,1.51,0.48,3.75,6.72,0.8,3.38,0,0.8,9.43,0,0.69,1.48
"Jayden Hunt","Melbourne",55,"Defender",8.85,4.85,13.71,69.24,0.69,0.35,0,2.47,1.47,2.87,0.69,2.6,0.51,0.89,4.53,9.16,0,0.33,0.65,2.07,0.93,0.53,82.13,0.27,0.44,3.84,306.11,3.42,2.78,0.38,0.36,0.82,0.6,0.13,5.96,5.75,0.67,3.45,0,0.45,12.38,0,0.8,1.6
"Ed Langdon","Melbourne",70,"Midfield",13.04,8.96,22,72.27,0.39,0.46,0,2.06,2.4,3.21,1.49,2.59,0.43,0.61,6.01,15.73,0.03,0.27,0.46,0.71,0.33,0.33,85.27,0.2,1.29,4.16,369.23,4.3,3.31,0.3,0.07,0.17,0.27,0.03,6.66,8.11,0.73,4.9,0,0.47,13.83,0,0.69,0.41
"Jake Melksham","Melbourne",71,"Forward",9.76,4.37,14.13,64.54,1.17,0.73,0,1.97,0.55,3.48,1.17,2.83,0.69,1.04,4.99,9.25,0.06,0.44,1.15,1.42,0.3,0.92,81.76,0.45,0.72,5.42,281.55,3.72,1.39,0.69,0.08,0.15,1.75,0.52,3.82,5.86,1.14,3.18,0,0.2,12.01,0.06,0.66,0.62
"Christian Salem","Melbourne",76,"Defender",14.12,7.2,21.32,74.64,0.17,0.12,0,3.14,4.14,1.97,1.12,2.59,0.67,0.72,5.88,13.33,0.07,0.25,0.08,1.7,0.36,0.24,83.32,0.39,0.71,3.88,356.59,3.78,4.51,0.16,0.22,0.83,0.16,0.05,8.5,10.21,0.25,4.62,0,0.71,13.57,0,1.24,1.08
"Charlie Spargo","Melbourne",34,"Forward",6.06,4.94,11,73.09,0.71,0.32,0,2.47,0.35,1.74,0.47,1.91,0.71,0.79,3.79,7.32,0,0.03,0.76,0.59,0.09,0.59,74.59,0.15,0.32,4.24,150.44,2.12,1.09,0.88,0,0.06,0.53,0.09,3.18,4.09,1.12,2.79,0,0.03,13.85,0,0.44,0.26
"Aaron vandenBerg","Melbourne",19,"Interchange",7.05,6.26,13.32,67.32,0.32,0.37,0,2.79,1.16,3.05,1.89,2.84,0.63,1.32,5.53,8.37,0,0.32,0.47,1.53,0.05,0.32,73.58,0.58,1.32,2.89,219.63,3.42,1.95,0.53,0.05,0.16,0.42,0.11,5.95,3.89,0.74,4.16,0,0.42,13.47,0,0.53,0.84
"Sam Weideman","Melbourne",41,"Forward",4.88,4.49,9.37,66.54,1.05,0.61,1.17,1.41,0.1,1.24,0.37,1.46,0.68,0.61,4.41,4.95,0,1.32,1.44,1.41,0,0.39,83.83,0.12,0.22,3.76,121.8,2.02,0.54,0.54,0,0.02,2,0.49,1.71,3.07,0.78,2.29,0.34,0.05,7.2,5.54,0.24,1.29
"Oskar Baker","Melbourne",12,"Interchange",9.08,4.67,13.75,65.33,0.33,0.33,0,1.67,1.25,2.75,1.08,2.42,0.42,1.08,3.67,10,0,0.17,0.33,0.92,0.25,0.25,70.08,0.17,0.92,3.33,283.67,3.17,2,0.33,0.08,0.33,0.5,0.17,4.33,5.67,0.75,2.33,0,0.08,11.75,0,0.42,0.33
"Mitch Brown","Melbourne",39,"Forward",8.95,4.74,13.69,77.13,1.05,0.59,0.18,1.26,0.9,1.85,0.15,1.74,0.64,0.92,4.26,9.38,0.03,0.67,1.03,2.15,0.05,0.31,91.44,0.03,0.13,4.33,207.15,2.77,1.95,0.62,0.18,0.72,2.56,0.33,1.92,6.72,1.15,2.92,0,0.49,6.49,1.13,0.44,1.95
"Joel Smith","Melbourne",18,"Defender",4.5,4.28,8.78,67.17,0.06,0.11,0,2.72,1.39,0.89,0.17,2.33,0.67,1,3.78,5.56,0,0.44,0,3.89,0.11,0,78.78,0,0.17,1.28,120.5,2.83,4.39,0.33,0.56,1.89,0.17,0.06,6.44,2.61,0.06,2.61,0,1.17,10.22,0,0.61,3.56
"Adam Tomlinson","Melbourne",86,"Defender",10.02,5.28,15.3,74.08,0.2,0.09,1.08,2.19,1.94,2.16,1.33,2.43,0.41,0.81,5.07,10.47,0,0.29,0.16,2.55,0.1,0.21,89.03,0.28,1.05,3.12,263.87,3.09,3.21,0.24,0.28,1.02,0.4,0.13,6.06,7.05,0.3,3.71,0.22,0.78,10.19,6.35,0.85,2.09
"Jack Viney","Melbourne",65,"Midfield",9.45,12.43,21.88,69.2,0.26,0.23,0,5.57,0.83,3.74,5.26,3.22,1.68,1.15,10.98,11.25,0.25,0.14,0.2,1.18,0.05,0.38,76.52,2.51,2.75,4.06,293.03,4.2,2.28,0.66,0.03,0.11,0.15,0.06,9.49,5.43,0.75,7.6,0,0.32,21.32,0.02,1.17,0.25
"Dylan Clarke","Essendon",20,"Interchange",5.2,7.8,13,71.8,0.2,0.05,0,4.7,0.65,1.8,1.85,1.95,0.65,0.8,5.7,7.6,0,0.1,0.2,1.05,0,0.15,78.5,0.75,1.1,2.45,119.25,2.1,1.85,0.75,0.05,0.25,0.4,0.05,7.3,2.95,0.8,4.55,0,0.2,16.75,0,0.55,0.35
"Tom Cutler","Essendon",41,"Defender",12.32,6.56,18.88,73.22,0.54,0.68,0,1.63,2.71,3.22,1.07,2.29,0.49,0.68,4.78,13.46,0.02,0.15,0.63,1.27,0.54,0.41,83.07,0.2,0.88,4.17,375.41,3.85,3.22,0.27,0.05,0.32,0.32,0.1,5.24,8.29,0.54,3.76,0,0.29,10.66,0.02,0.61,0.88
"Joe Daniher","Essendon",38,"Forward",10.16,4,14.16,61.84,2.18,1.55,2.76,1.29,0.34,3.34,0.84,3.68,1.5,1.95,6.21,7.76,0.24,1.82,2.37,1.55,0.34,0.5,91.58,0.26,0.61,6.53,286.03,3.71,0.95,0.42,0.08,0.26,3.79,1.21,2.45,5.58,0.95,2.45,0.82,0.26,7.45,11.34,0.66,1.16
"Sam Draper","Essendon",8,"Ruck",5.75,2.5,8.25,59.5,0.12,0.38,18.5,1.88,1,2,1.88,2.62,1.25,1.88,4.62,3.5,0,0.62,0.25,2.25,0,0.12,80.75,0.5,1.38,2.88,171.12,2.62,2,0.25,0.12,0.25,1.12,0.25,3.62,3.38,0.12,2,5.25,0.88,7.75,50.5,1.5,2.12
"Martin Gleeson","Essendon",40,"Defender",9.07,5.55,14.62,80.78,0.02,0.02,0,1.48,2.52,1.38,0.2,2.23,0.48,0.98,4.7,9.68,0,0.62,0,3.67,0.32,0.15,82.65,0,0.2,2.48,215.03,2.67,6,0.02,0.68,2.2,0,0,6.03,7,0,3.35,0,1.7,8.45,0,0.8,3.12
"Matt Guelfi","Essendon",43,"Interchange",7.84,6.09,13.93,69.02,0.19,0.19,0,2.63,1.81,1.79,0.91,2.28,0.65,0.6,5.44,8.4,0,0.4,0.23,2.35,0.05,0.19,75.02,0.07,0.84,2.63,214.93,3.21,3.58,0.35,0.16,0.49,0.23,0.12,6.58,4.6,0.6,4.07,0,0.79,12.53,0,0.74,1.49
"Brayden Ham","Essendon",15,"Midfield",6.87,3.07,9.93,74.8,0.27,0.2,0,1.67,0.8,2.93,0.4,1.2,0.27,0.27,2.67,7.47,0,0.2,0.27,0.6,0.2,0.2,80.13,0.2,0.2,2.6,224,2.53,1.2,0.2,0,0.13,0.67,0.2,6.07,4.87,0.27,2.13,0,0.07,11.53,0,0.2,0.27
"Michael Hurley","Essendon",74,"Defender",14.51,6.55,21.07,79.81,0.04,0.01,0,0.69,6.01,0.84,0.26,2.41,0.66,0.62,5.16,13.76,0.19,0.81,0.01,4.62,0.12,0.05,91.38,0.01,0.24,2.8,366.36,4.07,7.03,0.01,1.08,3.41,0.09,0.04,3.85,10.97,0,3.47,0,2.28,4.62,0,1.2,4.05
"Kyle Langford","Essendon",56,"Interchange",9.34,8.02,17.36,69.2,0.7,0.43,0.02,3.27,0.8,2.7,1.95,2.3,0.66,0.8,6.73,10.52,0.02,0.45,0.88,1.05,0.27,0.3,78.68,0.59,1.38,4.18,243.88,3.55,2.39,0.46,0.05,0.16,0.75,0.27,6.43,5.43,1,5.18,0,0.36,14.18,0.32,0.88,0.39
"Jayden Laverde","Essendon",28,"Forward",6.29,4.68,10.96,69.82,0.82,0.96,0,2.43,0.14,2.07,0.39,1.75,0.86,0.68,4.36,7,0,0.64,1.11,1.07,0.04,0.68,77.29,0.07,0.32,4.5,153.71,2.46,0.96,1.25,0,0.04,2.43,0.54,2.79,4.07,1.36,2.61,0,0.04,11.61,0.14,0.46,0.89
"Mason Redman","Essendon",35,"Defender",10,5.43,15.43,75.83,0.03,0.09,0,2.49,2.49,1.26,0.4,2.54,0.69,0.94,4.63,10.29,0,0.51,0.03,2.4,0.4,0.11,80.71,0.03,0.37,2.03,265.89,3.57,4.49,0.09,0.63,1.34,0,0,7.46,7.34,0,3.43,0,1.03,9.71,0,0.46,1.86
"Will Snelling","Essendon",21,"Forward",4.33,9.38,13.71,77.05,0.48,0.1,0,4.38,0.62,1.43,1.57,2.29,0.95,0.67,6.38,7.33,0,0.05,0.24,0.67,0,0.33,83.38,0.24,1.33,3.48,109,2.29,1.86,1,0,0,0.38,0.05,8.29,2.67,1.48,5.14,0,0.19,19.76,0,0.48,0.33
"Anthony McDonald-Tipungwuti","Essendon",85,"Forward",6.95,4.58,11.53,72.11,1.31,0.6,0,3.99,0.28,2.42,1.31,2.01,1.04,0.98,5.78,6.08,0.13,0.38,0.84,1.18,0.66,0.62,78.84,0.47,0.82,5.01,186.69,1.94,1.41,1.45,0.04,0.05,1.36,0.44,4.92,4.67,1.44,3.94,0,0.09,17.95,0,0.89,0.48
"Zach Merrett","Essendon",83,"Midfield",14.72,13.23,27.95,70.24,0.29,0.33,0,5.22,2.11,4.31,4.27,3.12,1.61,0.55,9.67,18.35,0.49,0.08,0.08,1.37,0.37,0.57,77.76,1.78,2.49,5.76,415.28,5.06,3.49,0.41,0.07,0.18,0.08,0.05,11.9,8.78,0.66,6.45,0,0.27,22.59,0.01,1.36,0.19
"Darcy Parish","Essendon",73,"Midfield",9.66,10.68,20.34,70.63,0.42,0.38,0,3.41,1.05,3.03,3.45,2.33,0.51,0.45,8.58,12.08,0.03,0.04,0.34,0.7,0.12,0.51,76.62,1.23,2.22,4.79,254.53,3.56,2.18,0.74,0.01,0.07,0.26,0.05,7.75,5.58,1.33,6.89,0,0.08,17.64,0,0.95,0.23
"Jordan Ridley","Essendon",26,"Defender",11.73,4.96,16.69,87.88,0,0.08,0,1.35,3.81,0.96,0.35,1.38,0.5,0.5,3.58,11.62,0,0.81,0,3.88,0.23,0.15,87.92,0.04,0.31,2.08,261.38,1.92,4.65,0.04,0.38,1.5,0,0,5.19,9.96,0.04,2.23,0,2.23,6.54,0,0.69,3.73
"Adam Saad","Essendon",83,"Defender",10.05,7.43,17.48,82,0.08,0.13,0,2.58,3.87,2.24,0.52,2.19,0.63,0.7,4.96,11.57,0.05,0.16,0.04,3.45,3.02,0.28,81.87,0.13,0.39,3.17,351.22,3.13,5.13,0.06,0.37,1.31,0,0,8.25,7.7,0.08,3.92,0,0.76,11.83,0,1.1,2.8
"Dylan Shiel","Essendon",85,"Midfield",13.52,12.06,25.58,68.08,0.36,0.59,0,3.89,1.53,4.52,5.35,3.4,1.02,0.67,10.34,14.84,0.41,0.02,0.14,1.21,0.73,0.69,76.6,2.48,2.85,5.69,399.96,4.53,2.54,0.38,0.02,0.11,0.15,0.04,8.88,7.48,1.06,7.19,0,0.14,18.26,0.01,1.41,0.29
"Devon Smith","Essendon",61,"Forward",11.23,8.41,19.64,64.89,0.69,0.64,0,6,1.31,3.18,2.49,2.77,0.92,0.77,7.26,12.33,0.18,0.1,0.49,1.05,0.97,0.43,82.11,0.56,1.93,4.64,310.31,3.75,2.3,1.15,0.1,0.16,0.33,0.07,9.67,6.21,1.25,5.21,0,0.11,23.97,0,0.79,0.48
"James Stewart","Essendon",37,"Forward",6.68,4.38,11.05,66.92,1.3,0.89,0.84,1.65,0.22,2.14,0.38,2.03,0.92,1.19,5.11,6.38,0,1.05,1.35,1.03,0.14,0.51,84.05,0.08,0.3,4.7,181.46,2.05,0.92,0.73,0,0.16,2.95,0.76,2.38,4.19,1.32,3,0.24,0.32,8.92,3.65,0.43,0.81
"Jake Stringer","Essendon",65,"Forward",8.46,3.77,12.23,60.78,1.57,1.28,0.18,2.52,0.48,2.78,1.78,2.57,0.77,1.05,6.49,6.11,0.09,0.72,1.52,1.12,0.09,0.54,78.4,0.86,0.92,5.43,257.45,2.72,1.23,0.68,0.03,0.05,2.14,0.66,4.28,4.25,1.45,4.05,0.05,0.11,14.25,2.29,0.72,0.58
"Jeremy Finlayson","Greater Western Sydney",53,"Forward",9.06,3.06,12.11,71.94,1.26,0.68,1.04,1.64,1.49,2,0.58,2.17,0.6,0.87,4.19,7.49,0,0.79,1.08,2,0.43,0.55,78.26,0.13,0.45,4.81,242.49,2.17,2.02,0.53,0.25,0.62,1.25,0.34,2.77,6.32,0.77,2.49,0.26,0.57,8.34,4.87,0.96,1.43
"Jack Buckley","Greater Western Sydney",2,"Interchange",5.5,4,9.5,74.5,0,0,0,2.5,1,1,0.5,1,1,0,4,5.5,0,1,0,3,0,0.5,81,0.5,0,3,116.5,1,5,0,0,0,0.5,0,6,3.5,0,2.5,0,2.5,9.5,0,1.5,2.5
"Brent Daniels","Greater Western Sydney",49,"Forward",6.65,6.37,13.02,71.27,0.41,0.63,0,2.94,0.18,2.8,0.96,1.71,0.71,0.67,5.22,7.71,0,0.1,0.31,0.82,0.37,0.8,75.84,0.27,0.69,4.86,188.43,2.04,0.92,0.94,0,0,0.67,0.18,5.16,3.94,1.51,3.94,0,0.02,16.71,0,0.61,0.29
"Nick Haynes","Greater Western Sydney",83,"Defender",12.65,4.89,17.54,76.11,0.04,0.06,0,1.54,4.2,1.66,0.33,2.23,0.64,0.51,5.1,12.43,0.12,1.08,0.08,4.28,0.55,0.12,85.53,0.06,0.27,2.46,334.94,3.57,6.65,0,0.39,1.93,0.19,0.08,5.29,9.1,0.02,3.23,0,2.71,6.88,0,0.95,3.88
"Jake Riccardi","Greater Western Sydney",5,"Forward",7.4,3,10.4,72.8,1.8,1.2,0.2,0.4,0.2,1.2,0,1.8,0.2,0.4,3,7.6,0,0.8,2.8,0.4,0,0.4,87.4,0,0,5,159,1.6,0.4,0.2,0,0,1,0,1,5,1.2,1.8,0,0,6,1,0.2,0.2
"Heath Shaw","Greater Western Sydney",88,"Defender",15.18,4.05,19.23,75.98,0.03,0.09,0.01,2.14,5.69,1.27,0.43,3.47,0.48,1.07,4.91,12.26,0,0.43,0.07,3.26,1.74,0.1,90.26,0.07,0.36,2.78,401.49,4.07,6.01,0.05,0.36,1.73,0.06,0.02,5.23,11.06,0.05,3.58,0.01,1.42,6.76,0.01,1.16,2.39
"Tim Taranto","Greater Western Sydney",74,"Midfield",12.69,9.3,21.99,62.47,0.38,0.46,0,5.45,1.69,3.39,3.95,3.47,0.82,0.93,9.32,12.39,0.12,0.27,0.28,1.34,0.05,0.53,80.64,1.28,2.66,5.03,315.84,4.59,2.42,0.88,0.05,0.18,0.42,0.14,9.96,6.24,1.12,6.77,0,0.24,21.66,0.03,1.24,0.49
"Lachie Whitfield","Greater Western Sydney",78,"Midfield",15.22,10.13,25.35,76.42,0.36,0.32,0,2.87,3.27,3.47,2.13,2.79,0.79,0.88,6.41,18.32,0.42,0.13,0.35,1.58,0.54,0.5,86.26,0.38,1.77,5.74,440.68,4.37,3.73,0.41,0.14,0.46,0.12,0.03,7.23,10.68,0.45,4.82,0,0.72,14.58,0.01,1.32,0.85
"Zac Williams","Greater Western Sydney",60,"Defender",14.78,6.98,21.77,74.3,0.23,0.22,0,3.27,3.4,2.55,2.12,2.85,0.63,0.75,7.67,13.57,0.18,0.3,0.12,1.83,0.73,0.35,77.52,0.62,1.47,4.38,401.72,4.13,5.6,0.18,0.32,0.88,0.12,0.05,7.17,10.05,0.42,6.2,0,1.07,12.65,0.02,1.45,1
"Josh Kelly","Greater Western Sydney",72,"Midfield",14.65,12.36,27.01,71.08,0.67,0.78,0,5.46,1.71,4.72,4.33,2.54,1,0.64,10.11,17.15,0.58,0.14,0.4,0.96,0.5,0.67,82.79,1.39,2.99,6.72,421.5,4.57,3.04,0.72,0.08,0.18,0.22,0.06,9.72,8.57,1.01,7.64,0,0.31,20.72,0.01,1.47,0.39
"Harry Perryman","Greater Western Sydney",52,"Interchange",9.6,7.17,16.77,71.1,0.29,0.17,0,2.71,1.96,1.85,1,2.23,0.63,0.56,6.06,10.92,0,0.33,0.23,1.67,0.06,0.12,76.48,0.17,0.83,2.83,226.35,2.92,4.19,0.38,0.25,0.81,0.35,0.08,6.35,6.02,0.56,4.69,0,0.83,10.67,0,0.63,1.08
"Sam J. Reid","Greater Western Sydney",63,"Interchange",6.67,5.65,12.32,73.29,0.3,0.41,0,2.51,1.1,1.59,0.86,1.87,0.43,0.84,4.98,7.57,0,0.17,0.35,1.73,0.03,0.19,82.49,0.14,0.71,3.41,170.65,2.11,3.35,0.38,0.11,0.62,0.43,0.13,6.37,4.46,0.48,3.81,0,0.46,12.29,0,0.73,0.98
